1106;CUNDINAMARCA;NO APLICA;FUNZA;Aura Yamile Bernal Morales;9;PREFERENTE;OTRO
1107;RISARALDA;NO APLICA;BELEN_DE_UMBRIA;Aura Maria Rodriguez Castano;1;PREFERENTE;ACTOR
1108;HUILA;NO APLICA;PITALITO;Jaime Munoz Valdes;11;PREFERENTE;POLITICO
1109;CESAR;NO APLICA;SAN_DIEGO;Helaida Victoria Vides Villero;10;PREFERENTE;POLITICO
1110;RISARALDA;NO APLICA;SANTUARIO;Diana Milena Marin Bolivar;3;PREFERENTE;OTRO
1111;CHOCO;NO APLICA;NUQUI;Reinerio Vanegas Murillo;9;PREFERENTE;CANTANTE
1112;CHOCO;NO APLICA;BAJO_BAUDO_(PIZARRO);Sabina Minotta Rivas;6;PREFERENTE;CANTANTE
1113;MAGDALENA;NO APLICA;PUEBLOVIEJO;Jhonny Rafael Cantillo Jimenez;5;PREFERENTE;CANTANTE
1114;MAGDALENA;NO APLICA;PUEBLOVIEJO;Hilda Rosa Lopez Borja;6;PREFERENTE;POLITICO
1115;CUNDINAMARCA;NO APLICA;VILLAGOMEZ;Luz Mery Prada Rincon;1;PREFERENTE;POLITICO
1116;CUNDINAMARCA;NO APLICA;VILLAGOMEZ;Martha Liliana Mondragon Huertas;4;PREFERENTE;OTRO
1117;NORTE_DE_SANTANDER;NO APLICA;SAN_CALIXTO;Yorman Josue Pacheco Bayona;10;PREFERENTE;POLITICO
1118;TOLIMA;NO APLICA;COYAIMA;Parmenio Aguja;6;PREFERENTE;POLITICO
1119;CALDAS;NO APLICA;CHINCHINA;Jorge William Maya Ramirez;3;PREFERENTE;CANTANTE
1120;CALDAS;NO APLICA;CHINCHINA;Jose Gustavo Zuluaga Ramirez;5;PREFERENTE;POLITICO
1121;SUCRE;NO APLICA;SAN_MARCOS;Benilda Rosa Palencia Martinez;5;PREFERENTE;OTRO
1122;SUCRE;NO APLICA;SAN_MARCOS;Alberto Jose Buelvas Sanchez;13;PREFERENTE;CANTANTE
1123;QUINDIO;NO APLICA;CIRCASIA;Ricardo Andres Munoz Hernandez;5;PREFERENTE;POLITICO
1124;QUINDIO;NO APLICA;CIRCASIA;Jose Rodrigo Osorio Loaiza;12;PREFERENTE;CANTANTE
1125;META;NO APLICA;GRANADA;Gustavo Alberto Jaramillo Duque;7;PREFERENTE;POLITICO
1126;META;NO APLICA;GRANADA;Luz Stella Hernandez Jaramillo;13;PREFERENTE;CANTANTE
1127;ANTIOQUIA;NO APLICA;LA_CEJA;Nelson Fernando Carmona Lopera;1;PREFERENTE;POLITICO
1128;ANTIOQUIA;NO APLICA;LA_CEJA;Carlos Eduardo Gonzalez Cano;4;PREFERENTE;CANTANTE
1129;ANTIOQUIA;NO APLICA;LA_CEJA;Juan Guillermo Patino Cifuentes;5;PREFERENTE;CANTANTE
1130;ANTIOQUIA;NO APLICA;LA_CEJA;Albiria Ocampo Guarin;8;PREFERENTE;CANTANTE
1131;ANTIOQUIA;NO APLICA;LA_CEJA;Gilberto Jaramillo Espinosa;13;PREFERENTE;POLITICO
1132;CUNDINAMARCA;NO APLICA;SAN_JUAN_DE_RIOSECO;Francisco Nicanor Espinosa;4;PREFERENTE;CANTANTE
1133;ANTIOQUIA;NO APLICA;LA_UNION;Natalia Duque Alzate;0;NO APLICA;POLITICO
1134;CUNDINAMARCA;NO APLICA;GACHANCIPA;Magda Janethe Sanchez Lozano;3;PREFERENTE;POLITICO
1135;CUNDINAMARCA;NO APLICA;GACHANCIPA;Luisa Fernanda Leandro Usaquen;11;PREFERENTE;POLITICO
1136;META;NO APLICA;MESETAS;Amanda Canacue Ortiz;10;PREFERENTE;POLITICO
1137;SANTANDER;NO APLICA;SURATA;Alvaro Andrade Barrera;2;PREFERENTE;OTRO
1138;CORDOBA;NO APLICA;SAN_BERNARDO_DEL_VIENTO;Over Morelo Payares;3;PREFERENTE;OTRO
1139;VALLE;NO APLICA;YUMBO;Diego Parra Zuluaga;1;PREFERENTE;ACTOR
1140;ARAUCA;NO APLICA;SARAVENA;Lizandro Ferley Herreno;2;PREFERENTE;CANTANTE
1141;ARAUCA;NO APLICA;SARAVENA;Luis Francisco Mendez Arevalo;7;PREFERENTE;CANTANTE
1142;ARAUCA;NO APLICA;SARAVENA;Maria Nuria Giraldo Vanegas;9;PREFERENTE;POLITICO
1143;CAQUETA;NO APLICA;SOLANO;Luz Bercy Bravo Home;10;PREFERENTE;OTRO
1144;RISARALDA;NO APLICA;PUEBLO_RICO;Edilson Tascon Areisa;0;NO APLICA;OTRO
1145;NARInO;NO APLICA;MAGUI_(PAYAN);Nubia Leonor Tenorio Quinones;8;PREFERENTE;POLITICO
1146;NARInO;NO APLICA;MAGUI_(PAYAN);Edwin David Quinones Marinez;11;PREFERENTE;POLITICO
1147;CAUCA;NO APLICA;GUAPI;Nilson Javier Andrade Hinestroza;1;PREFERENTE;POLITICO
1148;CAUCA;NO APLICA;GUAPI;Edison Castro Cuero;6;PREFERENTE;POLITICO
1149;CAUCA;NO APLICA;GUAPI;Daney Sinisterra Garcia;11;PREFERENTE;POLITICO
1150;BOLIVAR;NO APLICA;TALAIGUA_NUEVO;Maribel Guzman Ramos;3;PREFERENTE;OTRO
1151;BOLIVAR;NO APLICA;TALAIGUA_NUEVO;Jose Gregorio Acuna Davila;7;PREFERENTE;CANTANTE
1152;RISARALDA;NO APLICA;MARSELLA;Guillermo Angel Diaz;3;PREFERENTE;CANTANTE
1153;RISARALDA;NO APLICA;MARSELLA;Agustin Tamayo Bonilla;4;PREFERENTE;POLITICO
1154;RISARALDA;NO APLICA;MARSELLA;Sergio Alberto Serna Roman;6;PREFERENTE;CANTANTE
1155;GUAVIARE;NO APLICA;NO APLICA;Patricia Marin Urrego;51;PREFERENTE;CANTANTE
1156;SUCRE;NO APLICA;TOLUVIEJO;Hernando Ricardo Arias Cuello;5;PREFERENTE;CANTANTE
1157;SUCRE;NO APLICA;TOLUVIEJO;Wilmer Enrique Fuentes Corena;8;PREFERENTE;POLITICO
1158;SANTANDER;NO APLICA;PIEDECUESTA;Emiliano Larrota Conde;17;PREFERENTE;OTRO
1159;BOLIVAR;NO APLICA;ACHI;Demetrio Jose Escamilla Atencio;7;PREFERENTE;POLITICO
1160;ANTIOQUIA;NO APLICA;MUTATA;Adriana Maria Rodriguez Hernandez;9;PREFERENTE;ACTOR
1161;NARInO;NO APLICA;MAGUI_(PAYAN);Segundo Olegario Torres Gonzalez;0;NO APLICA;POLITICO
1162;CAUCA;NO APLICA;MORALES;Wilmar Valencia Sanchez;5;PREFERENTE;POLITICO
1163;CAUCA;NO APLICA;MORALES;Rubiela Montenegro Huila;8;PREFERENTE;POLITICO
1164;NORTE_DE_SANTANDER;NO APLICA;SILOS;William Portilla Pabon;0;NO APLICA;CANTANTE
1165;CUNDINAMARCA;NO APLICA;EL_COLEGIO;Octavio Quintero Manrique;2;PREFERENTE;ACTOR
1166;CUNDINAMARCA;NO APLICA;EL_COLEGIO;Lilia Isabel Molina Botello;13;PREFERENTE;POLITICO
1167;NORTE_DE_SANTANDER;COMUNA 8 OCCIDENTAL;CUCUTA;Victor Hugo Arce;84;PREFERENTE;OTRO
1168;CAQUETA;NO APLICA;SOLITA;Edgar Buenaventura Martinez;1;PREFERENTE;POLITICO
1169;CUNDINAMARCA;NO APLICA;SAN_JUAN_DE_RIOSECO;Luis Enrique Castaneda Sanchez;7;PREFERENTE;ACTOR
1170;CUNDINAMARCA;NO APLICA;BOJACA;Jorge Ubaldo Gutierrez Hernadez;9;PREFERENTE;CANTANTE
1171;ATLANTICO;NO APLICA;SABANAGRANDE;Antonio Rafael Fernandez Padilla;6;PREFERENTE;POLITICO
1172;GUAVIARE;NO APLICA;ELRETORNO;Romulo Noe Avila Holguin;4;PREFERENTE;CANTANTE
1173;GUAVIARE;NO APLICA;ELRETORNO;Maria Orfilia Hernandez Alzate;6;PREFERENTE;POLITICO
1174;CORDOBA;NO APLICA;SAN_BERNARDO_DEL_VIENTO;Arlis Esther Alvarez Ortega;4;PREFERENTE;CANTANTE
1175;CORDOBA;NO APLICA;SAN_BERNARDO_DEL_VIENTO;Jose Maria Sanchez Ordonez;5;PREFERENTE;CANTANTE
1176;ANTIOQUIA;NO APLICA;URRAO;Bruno Uran Cardona;2;PREFERENTE;POLITICO
1177;ANTIOQUIA;NO APLICA;URRAO;Orlando De Jesus Montoya Vargas;7;PREFERENTE;OTRO
1178;VICHADA;NO APLICA;PUERTO_CARREnO;Luis Alfonso Jimenez Martinez;2;PREFERENTE;POLITICO
1179;ANTIOQUIA;NO APLICA;APARTADO;Diego Alejandro Sanchez Vahos;4;PREFERENTE;POLITICO
1180;ANTIOQUIA;NO APLICA;APARTADO;Liris Cardales Herrera;11;PREFERENTE;OTRO
1181;ANTIOQUIA;NO APLICA;APARTADO;Adalberto Agamez Urango;14;PREFERENTE;CANTANTE
1182;TOLIMA;NO APLICA;VENADILLO;Mario Giraldo Ceballo;2;PREFERENTE;OTRO
1183;CAQUETA;NO APLICA;CURILLO;Alfonso Leon Lombana;10;PREFERENTE;ACTOR
1184;CUNDINAMARCA;NO APLICA;UBALA;Ruben Anselmo Bejarano Mendez;5;PREFERENTE;POLITICO
1185;CUNDINAMARCA;NO APLICA;UBALA;Alejandro Arboleda Urrego;8;PREFERENTE;POLITICO
1186;NORTE_DE_SANTANDER;NO APLICA;ABREGO;Eduin Enrique Torrado Torrado;1;PREFERENTE;ACTOR
1187;CAQUETA;NO APLICA;CURILLO;Elcy Karina Montiel Guzman;7;PREFERENTE;CANTANTE
1188;CAQUETA;NO APLICA;CURILLO;Edirleny Quintero Ramos;9;PREFERENTE;POLITICO
1189;CAQUETA;NO APLICA;CURILLO;Ancizar Arango Torres;11;PREFERENTE;OTRO
1190;SANTANDER;NO APLICA;ENCISO;Santiago Gonzalez Ortiz;1;PREFERENTE;OTRO
1191;CUNDINAMARCA;NO APLICA;UBALA;Armando Jimenez Rodriguez;1;PREFERENTE;POLITICO
1192;CUNDINAMARCA;NO APLICA;UBALA;Sandra Milena Ciprian Beltran;5;PREFERENTE;POLITICO
1193;CUNDINAMARCA;NO APLICA;UBALA;Daniel Felipe Ibarra Fonseca;5;PREFERENTE;OTRO
1194;NORTE_DE_SANTANDER;NO APLICA;ABREGO;Laudith Pabon Arevalo;0;NO PREFERENTE;ACTOR
1195;NORTE_DE_SANTANDER;NO APLICA;ABREGO;Maria Del Carmen Ortiz Sanchez;0;NO PREFERENTE;OTRO
1196;LA_GUAJIRA;NO APLICA;MAICAO;Ingris Johana Pedraza Bislick;16;PREFERENTE;POLITICO
1197;CUNDINAMARCA;NO APLICA;GUASCA;Luis Camilo Garzon Torres;3;PREFERENTE;CANTANTE
1198;ANTIOQUIA;NO APLICA;FREDONIA;Mauricio Alejandro Toro Gonzalez;0;NO APLICA;OTRO
1199;CESAR;NO APLICA;MANAURE_BALCON_DEL_CESAR_(MANA;Diego Hidalgo Nieto;4;PREFERENTE;POLITICO
1200;CUNDINAMARCA;NO APLICA;NEMOCON;Luis Abella Moyano;4;PREFERENTE;POLITICO
1201;CUNDINAMARCA;NO APLICA;NEMOCON;Yeison Leonidas Forero Pineda;10;PREFERENTE;POLITICO
1202;TOLIMA;NO APLICA;SUAREZ;Enid Carolina Millan Manjarres;4;PREFERENTE;OTRO
1203;VALLE;NO APLICA;ANDALUCIA;Ana Silvia Velez Ramirez;10;PREFERENTE;OTRO
1204;CUNDINAMARCA;NO APLICA;GACHANCIPA;Luis Angel Montero Alonso;2;PREFERENTE;OTRO
1205;CUNDINAMARCA;NO APLICA;GACHANCIPA;Ronald Leonardo Ibanez Rodriguez;4;PREFERENTE;ACTOR
1206;CUNDINAMARCA;NO APLICA;GACHANCIPA;Oscar Ivan Riano Jimenez;11;PREFERENTE;CANTANTE
1207;LA_GUAJIRA;NO APLICA;MAICAO;Esteban Jose Perez Yanez;6;PREFERENTE;CANTANTE
1208;LA_GUAJIRA;NO APLICA;MAICAO;Martin De Jesus Pacheco Hernandez;12;PREFERENTE;POLITICO
1209;SANTANDER;NO APLICA;GIRON;Jose Ramiro Fuentes Leon;4;PREFERENTE;OTRO
1210;SANTANDER;NO APLICA;GIRON;Juan Francisco Cuadros Reyes;9;PREFERENTE;ACTOR
1211;SANTANDER;NO APLICA;GIRON;Marcos Stalin Bautista Almeyda;11;PREFERENTE;POLITICO
1212;HUILA;NO APLICA;PALESTINA;Maria Sonia Samboni Diaz;7;PREFERENTE;CANTANTE
1213;VALLE;NO APLICA;NO APLICA;Myriam Cristina Juri;51;PREFERENTE;POLITICO
1214;VALLE;NO APLICA;NO APLICA;Diana Patricia Moreno Cetina;61;PREFERENTE;CANTANTE
1215;VALLE;NO APLICA;NO APLICA;Jorge Augusto Palacio Garzon;63;PREFERENTE;ACTOR
1216;VALLE;NO APLICA;NO APLICA;Natalia Mera Ocampo;68;PREFERENTE;CANTANTE
1217;SANTANDER;NO APLICA;GIRON;Norma Nancy Gonzalez Avila;6;PREFERENTE;OTRO
1218;SANTANDER;NO APLICA;GIRON;Jesus David Mantilla Rueda;7;PREFERENTE;OTRO
1219;SANTANDER;NO APLICA;GIRON;Juan Carlos Palomino Mendoza;14;PREFERENTE;POLITICO
1220;BOLIVAR;NO APLICA;ARJONA;Zoa Elvira Garcia Padilla;15;PREFERENTE;OTRO
1221;CAQUETA;NO APLICA;FLORENCIA;Ivan Danilo Herrera Valderrama;8;PREFERENTE;CANTANTE
1222;SUCRE;NO APLICA;LOS_PALMITOS;Segundo Gregorio Diaz Santos;0;NO PREFERENTE;OTRO
1223;NARInO;NO APLICA;SANDONA;Byron Andres Zambrano Rosas;0;NO APLICA;CANTANTE
1224;SUCRE;NO APLICA;LOS_PALMITOS;Alexander Garcia Diaz;1;PREFERENTE;OTRO
1225;CAUCA;NO APLICA;SANTANDER_DE_QUILICHAO;Octavio Andres Colorado Males;3;PREFERENTE;POLITICO
1226;CAUCA;NO APLICA;SANTANDER_DE_QUILICHAO;Lorezo Mosquera Brand;13;PREFERENTE;CANTANTE
1227;SUCRE;NO APLICA;LOS_PALMITOS;Nilson David Monterroza Narvaez;0;NO PREFERENTE;ACTOR
1228;SUCRE;NO APLICA;LOS_PALMITOS;Elena Del Carmen Rocha Retamoza;0;NO PREFERENTE;POLITICO
1229;VALLE;NO APLICA;SEVILLA;Jessica Alejandra Girlado;5;PREFERENTE;CANTANTE
1230;ANTIOQUIA;NO APLICA;NECHI;Never De Jesus Paternina Martinez;4;PREFERENTE;CANTANTE
1231;ANTIOQUIA;NO APLICA;NECHI;Elsa Ines Hernandez Almanza;10;PREFERENTE;CANTANTE
1232;ANTIOQUIA;NO APLICA;NECHI;Lina Rosa Herrera Morales;13;PREFERENTE;CANTANTE
1233;META;NO APLICA;PUERTO_GAITAN;Nancy Afanador Rodriguez;5;PREFERENTE;ACTOR
1234;SUCRE;NO APLICA;LOS_PALMITOS;Katty Julieth Sanchez Arias;5;PREFERENTE;OTRO
1235;SUCRE;NO APLICA;LOS_PALMITOS;Francisco Javier Gomez Diaz;7;PREFERENTE;POLITICO
1236;SUCRE;NO APLICA;LOS_PALMITOS;Antonio Carlos Mogollon Castro;8;PREFERENTE;CANTANTE
1237;SUCRE;NO APLICA;LOS_PALMITOS;Hilda Lucy Farak Fioco;9;PREFERENTE;POLITICO
1238;NARInO;NO APLICA;CUASPUD_(CARLOSAMA);Eduardo Efrain Aux Revelo;8;PREFERENTE;POLITICO
1239;ANTIOQUIA;NO APLICA;ITAGUI;Andres Felipe Lopez Ramirez;1;PREFERENTE;POLITICO
1240;ANTIOQUIA;NO APLICA;ITAGUI;Jose Dario Abad Romero;11;PREFERENTE;POLITICO
1241;VALLE;NO APLICA;SEVILLA;Hernan Lozano Montenegro;5;PREFERENTE;OTRO
1242;VALLE;NO APLICA;SEVILLA;Jose Barney Narvaez;6;PREFERENTE;CANTANTE
1243;VALLE;NO APLICA;SEVILLA;Gloria Smith Castaneda Capera;10;PREFERENTE;ACTOR
1244;ANTIOQUIA;NO APLICA;AMAGA;Jonathan Alirio Cortes Sanchez;6;PREFERENTE;POLITICO
1245;CESAR;NO APLICA;RIO_DE_ORO;Hernando De Jesus Sanchez Osorio;6;PREFERENTE;CANTANTE
1246;TOLIMA;NO APLICA;ATACO;Ana Libia Criollo Cuellar;4;PREFERENTE;POLITICO
1247;TOLIMA;NO APLICA;ATACO;Zoila Soley Quitora Ospina;7;PREFERENTE;OTRO
1248;ANTIOQUIA;NO APLICA;ALEJANDRIA;Luis Fernando Lopez Perez;0;NO APLICA;CANTANTE
1249;ANTIOQUIA;NO APLICA;NARInO;Fabian Marquez Castrillon;11;PREFERENTE;POLITICO
1250;CAQUETA;NO APLICA;FLORENCIA;Oscar Vasquez Arias;0;NO APLICA;CANTANTE
1251;CUNDINAMARCA;NO APLICA;GIRARDOT;Yamile Castaneda Sanchez;15;PREFERENTE;CANTANTE
1252;CUNDINAMARCA;NO APLICA;SUBACHOQUE;Camilo Rodriguez Ramirez;9;PREFERENTE;POLITICO
1253;ANTIOQUIA;NO APLICA;AMALFI;Nicolas Antonio Piedrahita Buritica;7;PREFERENTE;CANTANTE
1254;ANTIOQUIA;NO APLICA;AMALFI;Diego Alejandro Tobon Toro;10;PREFERENTE;CANTANTE
1255;CESAR;NO APLICA;EL_PASO;Luz Marina Romero Gomez;3;PREFERENTE;OTRO
1256;ANTIOQUIA;NO APLICA;HISPANIA;Luz Elena Ruiz Zapata;0;NO PREFERENTE;ACTOR
1257;ANTIOQUIA;NO APLICA;AMALFI;Rubelio Antonio Arteaga Restrepo;10;PREFERENTE;CANTANTE
1258;LA_GUAJIRA;NO APLICA;BARRANCAS;Jaime Nassib Buelvas Bendeck;6;PREFERENTE;OTRO
1259;LA_GUAJIRA;NO APLICA;BARRANCAS;Carmen Cecilia Pinto Diaz;11;PREFERENTE;POLITICO
1260;PUTUMAYO;NO APLICA;ORITO;Janeth Liliana Maigara Tascon;9;PREFERENTE;POLITICO
1261;ANTIOQUIA;NO APLICA;MACEO;Nazareth De Jesus Martinez De Calderon;0;NO PREFERENTE;OTRO
1262;ANTIOQUIA;NO APLICA;SAN_RAFAEL;Maria Natalia Castaneda;2;PREFERENTE;OTRO
1263;HUILA;NO APLICA;IQUIRA;Yadnolver Correa Tamayo;0;NO APLICA;POLITICO
1264;NORTE_DE_SANTANDER;NO APLICA;CONVENCION;Jose Mauricio Sepulveda Lozano;2;PREFERENTE;POLITICO
1265;CALDAS;NO APLICA;MARQUETALIA;Norberto Sepulveda Aguirre;4;PREFERENTE;OTRO
1266;CALDAS;NO APLICA;MARQUETALIA;Luis Alberto Gallo;7;PREFERENTE;POLITICO
1267;CALDAS;NO APLICA;MARQUETALIA;Deisy Yamile Guisa Quintero;9;PREFERENTE;POLITICO
1268;BOYACA;NO APLICA;CHIQUINQUIRA;Zico Antonio Suarez Suarez;0;NO APLICA;OTRO
1269;PUTUMAYO;NO APLICA;SANTIAGO;Jairo Martin Calvache Madronero;9;PREFERENTE;OTRO
1270;META;NO APLICA;NO APLICA;Jorge David Perez Barreto;51;PREFERENTE;CANTANTE
1271;BOYACA;NO APLICA;RAQUIRA;Jose Reynel Galeano Ruiz;2;PREFERENTE;CANTANTE
1272;BOYACA;NO APLICA;RAQUIRA;Marco Libardo Navarrete Arevalo;7;PREFERENTE;OTRO
1273;BOYACA;NO APLICA;JENESANO;Hugo Alexander Reyes Parra;0;NO APLICA;POLITICO
1274;LA_GUAJIRA;NO APLICA;URUMITA;Ketty Katiana Ortiz Avila;11;PREFERENTE;POLITICO
1275;SANTANDER;NO APLICA;MOLAGAVITA;Cenaida Leon Ramirez;2;PREFERENTE;OTRO
1276;CASANARE;NO APLICA;LA_SALINA;Luis Alfredo Cuevas;4;PREFERENTE;CANTANTE
1277;VALLE;NO APLICA;CANDELARIA;Enrique Candelo Castaneda;10;PREFERENTE;POLITICO
1278;CORDOBA;NO APLICA;SAN_ANDRES_DE_SOTAVENTO;Santiago Manuel Beltran Tirado;12;PREFERENTE;OTRO
1279;CORDOBA;NO APLICA;SAN_ANDRES_DE_SOTAVENTO;Monica Del Carmen Romero Estrada;13;PREFERENTE;OTRO
1280;NORTE_DE_SANTANDER;NO APLICA;VILLA_CARO;Gladys Susana Mantilla Suarez;8;PREFERENTE;POLITICO
1281;NORTE_DE_SANTANDER;NO APLICA;VILLA_CARO;Erika Ochoa Redondo;9;PREFERENTE;CANTANTE
1282;NARInO;NO APLICA;GUALMATAN;Hernan Eudoro Coral Quiroz;2;PREFERENTE;POLITICO
1283;MAGDALENA;NO APLICA;SABANAS_DE_SAN_ANGEL;Jose Maria Ojeda Regalado;0;NO PREFERENTE;OTRO
1284;ANTIOQUIA;NO APLICA;RETIRO;Dora Luz Castaneda Salazar;5;PREFERENTE;CANTANTE
1285;ANTIOQUIA;NO APLICA;RETIRO;Hector Ivan Bedoya Escobar;9;PREFERENTE;CANTANTE
1286;CORDOBA;NO APLICA;CERETE;Reynaldo Antonio Reza Reza;10;PREFERENTE;CANTANTE
1287;CUNDINAMARCA;COMUNA 6;SOACHA;Luz Miryam Ramirez Nunez;87;PREFERENTE;ACTOR
1288;SANTANDER;NO APLICA;SOCORRO;Carlos Alfonso Chavarro Pardo;9;PREFERENTE;POLITICO
1289;SANTANDER;NO APLICA;SOCORRO;Myriam Mercedes Perez Jimenez;11;PREFERENTE;OTRO
1290;CUNDINAMARCA;NO APLICA;GUADUAS;Humberto Ordonez Perez;0;NO APLICA;CANTANTE
1291;BOYACA;NO APLICA;OTANCHE;Efrain Alfonso Anzola;4;PREFERENTE;POLITICO
1292;BOYACA;NO APLICA;OTANCHE;Harold Leandro Lopez Rojas;8;PREFERENTE;CANTANTE
1293;CUNDINAMARCA;NO APLICA;PASCA;Hernan Alberto Cruz Guerrero;5;PREFERENTE;ACTOR
1294;CORDOBA;NO APLICA;TUCHIN;Julio Emiro Villalba Talaigua;11;PREFERENTE;OTRO
1295;CASANARE;NO APLICA;HATO_COROZAL;Sonia Yaneth Guerrero Ortiz;10;PREFERENTE;ACTOR
1296;SANTANDER;NO APLICA;OCAMONTE;Benedicto Pilonieta Araque;7;PREFERENTE;POLITICO
1297;VALLE;NO APLICA;YUMBO;Carlos Alberto Sanchez Barona;2;PREFERENTE;CANTANTE
1298;VALLE;NO APLICA;YUMBO;Gabriel Karduss Valoyes;3;PREFERENTE;OTRO
1299;VALLE;NO APLICA;YUMBO;Claudia Romero Osorio;14;PREFERENTE;POLITICO
1300;ANTIOQUIA;NO APLICA;SANTO_DOMINGO;Mario Alberto Monsalve Hernandez;0;NO APLICA;CANTANTE
1301;CASANARE;NO APLICA;NUNCHIA;Elsy Maria Pinzon Calderon;2;PREFERENTE;POLITICO
1302;CUNDINAMARCA;NO APLICA;RICAURTE;Jose Raul Gomez;5;PREFERENTE;POLITICO
1303;ARAUCA;NO APLICA;PUERTO_RONDON;Hugo Perez Escalante;4;PREFERENTE;ACTOR
1304;ARAUCA;NO APLICA;PUERTO_RONDON;Jairo Ali Perez Prieto;7;PREFERENTE;CANTANTE
1305;META;NO APLICA;URIBE;Victor Alfonso Cabrera Pineda;1;PREFERENTE;ACTOR
1306;META;NO APLICA;URIBE;Jesus Alirio Aranda;2;PREFERENTE;POLITICO
1307;META;NO APLICA;URIBE;Liliana Marcela Hernandez Leyton;7;PREFERENTE;POLITICO
1308;CUNDINAMARCA;NO APLICA;FUQUENE;Walter Jeison Mora Castiblanco;1;PREFERENTE;POLITICO
1309;CUNDINAMARCA;NO APLICA;FUQUENE;Eleuterio Cubillos Pulido;2;PREFERENTE;OTRO
1310;CESAR;NO APLICA;VALLEDUPAR;Cesar Ogusto Escobar Rivera;2;PREFERENTE;ACTOR
1311;CESAR;NO APLICA;VALLEDUPAR;Juan Pablo Castro Morales;11;PREFERENTE;POLITICO
1312;ANTIOQUIA;NO APLICA;SAN_JUAN_DE_URABA;Jose Gregorio Ramos Anaya;5;PREFERENTE;OTRO
1313;QUINDIO;NO APLICA;CORDOBA;Cristian Camilo Guapacha Calderon;6;PREFERENTE;CANTANTE
1314;BOYACA;NO APLICA;CHIQUINQUIRA;Luis Norbey Murcia Garcia;12;PREFERENTE;POLITICO
1315;BOYACA;NO APLICA;CHIQUINQUIRA;Fabian Alberto Garcia Rodriguez;14;PREFERENTE;POLITICO
1316;HUILA;NO APLICA;ISNOS;Yenith Tintinago Vargas;8;PREFERENTE;ACTOR
1317;HUILA;NO APLICA;ISNOS;Paola Alejandra Rodriguez Munoz;10;PREFERENTE;POLITICO
1318;ANTIOQUIA;NO APLICA;RIONEGRO;Elkin Emilio Gonzalez Gomez;12;PREFERENTE;POLITICO
1319;ANTIOQUIA;NO APLICA;RIONEGRO;Shirley Estefania Lopez Ospina;14;PREFERENTE;OTRO
1320;ATLANTICO;NO APLICA;SOLEDAD;Diego Fernando Triana Calderon;1;PREFERENTE;POLITICO
1321;NARInO;NO APLICA;SAN_LORENZO;Jader Francisco Gaviria Armero;0;NO APLICA;OTRO
1322;HUILA;NO APLICA;SAN_AGUSTIN;Lorena Galindez Urbano;0;NO PREFERENTE;CANTANTE
1323;HUILA;NO APLICA;SAN_AGUSTIN;Uriel Ancizar Chicangana Samboni;0;NO PREFERENTE;CANTANTE
1324;TOLIMA;NO APLICA;CARMEN_DE_APICALA;Felix Cobos Lombo;2;PREFERENTE;CANTANTE
1325;CUNDINAMARCA;NO APLICA;CHIA;Willis Reyes Valdes;11;PREFERENTE;CANTANTE
1326;VALLE;NO APLICA;CAICEDONIA;Ediner Morales Restrepo;3;PREFERENTE;ACTOR
1327;VALLE;NO APLICA;CAICEDONIA;Luz Nancy Duque Rodriguez;12;PREFERENTE;POLITICO
1328;ARAUCA;NO APLICA;TAME;Esperanza Velandia Velandia;7;PREFERENTE;CANTANTE
1329;RISARALDA;NO APLICA;SANTA_ROSA_DE_CABAL;Leonardo Tabares Ramirez;6;PREFERENTE;CANTANTE
1330;RISARALDA;NO APLICA;SANTA_ROSA_DE_CABAL;Teresa Cardona Londono;10;PREFERENTE;OTRO
1331;SANTANDER;NO APLICA;EL-GUACAMAYO;Orlando Quiroga Duarte;1;PREFERENTE;CANTANTE
1332;CUNDINAMARCA;NO APLICA;GUADUAS;Natalia Diaz Trujillo;6;PREFERENTE;CANTANTE
1333;CUNDINAMARCA;NO APLICA;GUADUAS;Lucero Anaya Moreno;8;PREFERENTE;POLITICO
1334;PUTUMAYO;NO APLICA;ORITO;Delmar Arias Jaramillo;5;PREFERENTE;OTRO
1335;CUNDINAMARCA;NO APLICA;SOACHA;Aldemar Velez Espanol;6;PREFERENTE;POLITICO
1336;RISARALDA;NO APLICA;QUINCHIA;Rubiel De Jesus Velasco;10;PREFERENTE;CANTANTE
1337;CUNDINAMARCA;NO APLICA;SOPO;Luz Adriana Rozo Preciado;4;PREFERENTE;CANTANTE
1338;HUILA;NO APLICA;SANTA_MARIA;Julio Cesar Peralta Ardila;0;NO APLICA;POLITICO
1339;ARAUCA;NO APLICA;ARAUCA;Rosa Edulbina Hidalgo Florez;11;PREFERENTE;POLITICO
1340;CUNDINAMARCA;NO APLICA;TENA;Mariela Castillo Garzon;0;NO APLICA;OTRO
1341;SAN ANDRES;NO APLICA;PROVIDENCIA;Lavern Leonor Stephenson Archbold;4;PREFERENTE;ACTOR
1342;BOGOTA D.C.;TUNJUELITO;BOGOTA._D.C.;Libardo Hernandez Ramirez;0;NO PREFERENTE;POLITICO
1343;CUNDINAMARCA;NO APLICA;BITUIMA;Juan Carlos Otalora Sarmiento;6;PREFERENTE;POLITICO
1344;TOLIMA;NO APLICA;LIBANO;Afranio Neira Bernal;6;PREFERENTE;CANTANTE
1345;TOLIMA;NO APLICA;LIBANO;Adriana Stella Patino Guzman;8;PREFERENTE;CANTANTE
